zip,lat,lng
49701,45.7556,-84.7291
49705,45.3558,-84.4612
49706,45.4403,-84.7805
49707,45.0916,-83.4964
49709,45.0153,-84.1584
49710,46.2834,-84.1884
49712,45.2101,-85.01
49713,45.2144,-84.8526
49715,46.3875,-84.7063
49716,45.5112,-84.7494
49717,45.439,-84.6982
49718,45.7204,-84.8318
49719,46.0093,-84.3234
49720,45.2754,-85.2395
49721,45.579,-84.459
49722,45.4235,-84.8633
49724,46.327,-84.3879
49725,45.9985,-84.0289
49726,46.0016,-83.6624
49727,45.1306,-85.1035
49728,46.3944,-85.017
49729,45.1616,-85.2837
49730,45.046,-84.8739
49733,44.8086,-84.7012
49735,44.9952,-84.6711
49736,46.0721,-84.1405
49738,44.6937,-84.6063
49740,45.5245,-85.0007
49743,45.2735,-83.8965
49744,45.0002,-83.6662
49745,46.0519,-84.5313
49746,45.0639,-83.9531
49747,44.8512,-83.642
49748,46.378,-85.1911
49749,45.4197,-84.5745
49751,44.9983,-84.4152
49752,46.2829,-84.4685
49753,45.0189,-83.7722
49755,45.6358,-84.8003
49756,44.8234,-84.2807
49757,45.8593,-84.6253
49759,45.4179,-84.0984
49760,46.0537,-84.8949
49762,46.1387,-85.2675
49764,45.4243,-84.8277
49765,45.3284,-84.2454
49766,44.9058,-83.4471
49768,46.6443,-85.1331
49769,45.5675,-84.8591
49770,45.3441,-84.8884
49774,46.1569,-84.3468
49775,45.7694,-84.4633
49776,45.2454,-83.6907
49777,45.2924,-83.5154
49779,45.4015,-83.876
49780,46.2121,-84.7256
49781,45.9542,-84.7841
49782,45.683,-85.5483
49783,46.4147,-84.2835
49788,46.264,-84.4675
49791,45.4869,-84.5958
49793,46.2092,-85.061
49795,45.1588,-84.5766
49796,45.2629,-84.9454
49799,45.2611,-84.5819
49801,45.9673,-87.9822
49802,45.8006,-88.0773
49805,47.3557,-88.3696
49806,46.4425,-86.8967
49807,45.7848,-87.3725
49808,46.8126,-87.8824
49812,45.5934,-87.4983
49814,46.5682,-87.912
49815,46.1868,-87.9648
49816,46.2846,-86.8942
49817,45.9673,-86.4632
49818,45.9752,-87.3459
49819,46.0939,-87.4766
49820,46.2038,-85.6906
49821,45.5301,-87.6327
49822,46.4423,-87.0398
49825,46.3451,-86.9853
49826,46.3407,-87.0393
49827,46.1691,-85.5577
49829,45.7635,-87.1596
49831,46.0671,-87.7295
49833,46.2918,-87.3275
49834,45.9438,-87.7584
49835,45.7334,-86.5829
49836,46.1979,-85.8842
49837,45.8745,-87.0971
49838,46.062,-85.7475
49839,46.6078,-86.0986
49840,46.0879,-86.0178
49841,46.2742,-87.4706
49847,45.7054,-87.6319
49848,45.3783,-87.6365
49849,46.4315,-87.753
49852,45.7839,-87.8181
49853,46.3594,-85.745
49854,46.1258,-86.3379
49855,46.5743,-87.4665
49858,45.2194,-87.5841
49861,46.5686,-88.1693
49862,46.3777,-86.7085
49863,45.6133,-87.5515
49864,45.8715,-86.6726
49866,46.5214,-87.5787
49868,46.4937,-85.5057
49870,45.8681,-87.9054
49871,46.4242,-87.5387
49872,46.021,-87.0844
49873,45.8795,-87.5379
49874,45.702,-87.5031
49876,45.8027,-87.9823
49877,46.1491,-87.7089
49878,45.9574,-86.8551
49879,46.3621,-88.0317
49880,46.1128,-87.2218
49881,46.0784,-88.0335
49883,46.4352,-86.0133
49884,46.423,-86.3395
49885,46.3366,-87.2074
49886,45.7392,-87.527
49887,45.4342,-87.5649
49891,46.2251,-87.017
49892,45.7893,-87.7865
49893,45.2969,-87.5979
49894,45.7819,-87.0743
49895,46.1675,-86.6658
49896,45.6744,-87.3899
49901,47.3078,-88.3953
49902,46.043,-88.3799
49903,46.3282,-88.43
49905,47.1238,-88.7167
49908,46.7655,-88.5679
49910,46.5983,-89.613
49911,46.49,-90.0499
49912,46.4944,-89.2028
49913,47.2437,-88.4565
49915,46.0651,-88.622
49916,46.9801,-88.5918
49917,47.2814,-88.3591
49918,47.4341,-87.8357
49919,46.5186,-88.4558
49920,46.1551,-88.2924
49921,47.0924,-88.5824
49922,47.1039,-88.4849
49925,46.5448,-89.3725
49927,46.0452,-88.5643
49929,46.7943,-89.1072
49930,47.1625,-88.54
49931,47.1304,-88.6037
49934,47.1708,-88.4378
49935,46.1992,-88.7448
49938,46.5347,-90.1166
49942,47.2745,-88.4071
49945,47.1809,-88.2984
49946,46.7063,-88.3165
49947,46.387,-89.5972
49948,46.7215,-89.0173
49950,47.3806,-88.12
49952,46.6971,-88.7888
49953,46.804,-89.3717
49955,47.0044,-88.7079
49958,46.8258,-88.6742
49959,46.4706,-89.9985
49960,46.7112,-89.2565
49961,46.5226,-88.7221
49962,46.8313,-88.1518
49963,47.0533,-88.6648
49965,46.9505,-88.8551
49967,46.4955,-88.9368
49968,46.4923,-89.8931
49969,46.2463,-89.2211
49970,46.5413,-88.605
49971,46.6771,-89.7012
50001,41.3615,-93.4326
50002,41.5142,-94.6469
50003,41.6106,-94.0427
50005,42.1292,-93.0263
50006,42.5142,-93.3991
50007,41.8068,-93.602
50008,40.6807,-93.3847
50009,41.6445,-93.458
50010,42.0336,-93.5883
50011,42.0241,-93.6365
50012,42.0272,-93.6452
50014,42.0486,-93.6945
50020,41.4324,-94.7481
50021,41.7212,-93.5682
50022,41.416,-95.0018
50023,41.7315,-93.631
50025,41.7579,-94.9235
50026,41.8585,-94.4496
50027,41.475,-92.4732
50028,41.8153,-93.1475
50029,41.8259,-94.5506
50032,41.6664,-93.5425
50033,41.363,-93.7929
50034,42.5238,-93.6475
50035,41.7253,-93.4574
50036,42.0872,-93.8566
50038,41.5234,-93.9027
50039,41.8198,-94.0052
50041,42.6384,-93.248
50042,41.5334,-94.9015
50044,41.203,-92.8824
50046,41.8939,-93.5235
50047,41.4683,-93.4738
50048,41.5133,-94.5201
50049,41.0357,-93.301
50050,42.1615,-94.5066
50051,42.1345,-93.1413
50052,40.6421,-93.4422
50054,41.6884,-93.235
50055,41.8852,-93.2904
50056,42.0169,-93.2974
50057,41.1783,-93.1468
50058,41.8561,-94.6903
50060,40.7534,-93.3181
50061,41.4852,-93.788
50062,41.2346,-93.2439
50063,41.6993,-93.9361
50064,42.1077,-94.2366
50065,40.6081,-93.7863
50066,41.8049,-94.2258
50067,40.7157,-93.86
50068,40.9451,-93.4697
50069,41.5207,-94.0303
50070,41.4556,-94.2382
50071,42.6494,-93.5031
50072,41.4696,-94.1225
50073,41.7939,-93.5247
50074,40.8568,-94.0758
50075,42.3353,-93.5598
50076,41.5936,-94.8586
50078,41.9386,-92.863
50101,42.6673,-93.6347
50102,42.2453,-93.4001
50103,40.796,-93.6083
50104,41.4868,-92.3866
50105,42.1103,-93.6374
50106,41.8817,-92.8135
50107,42.0384,-94.2248
50108,40.8323,-93.9552
50109,41.766,-93.8039
50111,41.6918,-93.8043
50112,41.7313,-92.7148
50115,41.6871,-94.5587
50116,41.1797,-92.976
50117,41.6682,-94.8599
50118,41.4637,-93.373
50119,41.3166,-92.9475
50120,41.9337,-92.9829
50122,42.3033,-93.3126
50123,40.8378,-93.5048
50124,41.8857,-93.6041
50125,41.3336,-93.5796
50126,42.507,-93.2471
50127,41.7771,-93.2058
50128,41.8509,-94.299
50129,42.0145,-94.3768
50130,42.3025,-93.6722
50131,41.6934,-93.7169
50132,42.3917,-93.6915
50133,40.7154,-94.0686
50134,41.9395,-93.6716
50135,41.7441,-92.8875
50136,41.4709,-92.2909
50138,41.3007,-93.1042
50139,41.1931,-93.3676
50140,40.6421,-93.9821
50141,41.8687,-92.9553
50142,42.0066,-92.7756
50143,41.3432,-92.7991
50144,40.7387,-93.741
50146,41.6841,-94.2431
50147,40.6271,-93.5491
50148,42.1813,-92.9928
50149,41.1512,-94.0807
50150,41.1277,-92.9693
50151,41.0838,-93.4984
50153,41.5755,-92.802
50154,42.1722,-93.3927
50155,41.2081,-94.2003
50156,41.903,-93.7985
50157,41.7449,-92.5614
50158,42.0503,-92.9006
50160,41.3738,-93.7385
50161,41.8483,-93.4023
50162,41.9249,-93.0692
50163,41.2222,-93.241
50164,41.5014,-94.4187
50165,40.8437,-93.2837
50166,41.2808,-93.4266
50167,41.7442,-94.0481
50168,41.7807,-93.2744
50169,41.6585,-93.3525
50170,41.5259,-93.1213
50171,41.586,-92.525
50173,41.973,-92.7142
50174,41.0377,-93.9615
50201,42.0351,-93.4445
50206,42.2517,-93.1896
50207,41.4347,-92.6375
50208,41.7102,-93.0383
50210,41.1883,-93.6976
50211,41.4558,-93.6918
50212,42.0366,-94.0676
50213,41.032,-93.7661
50214,41.462,-93.0513
50216,41.6963,-94.3484
50217,42.1739,-94.2495
50218,41.3483,-93.8802
50219,41.4236,-92.8983
50220,41.8361,-94.123
50222,41.2212,-93.9472
50223,42.169,-94.03
50225,41.3846,-93.269
50226,41.7927,-93.7023
50227,42.5974,-93.4279
50228,41.5786,-93.2423
50229,41.3765,-93.7768
50230,42.3037,-93.4475
50231,42.2371,-93.6026
50232,41.5565,-92.967
50233,41.6129,-94.2113
50234,41.8915,-93.1845
50235,41.9295,-94.2104
50236,42.168,-93.4832
50237,41.5401,-93.3702
50238,40.9694,-93.171
50239,42.1487,-93.1994
50240,41.2951,-93.7947
50242,41.5624,-92.694
50243,41.866,-93.6941
50244,41.8575,-93.6527
50246,42.2754,-93.7822
50247,42.017,-93.165
50248,42.1927,-93.6109
50249,42.2729,-93.9014
50250,41.4828,-94.3391
50251,41.5686,-92.8709
50252,41.4636,-93.301
50254,40.9871,-94.0701
50255,41.4559,-92.3323
50256,41.2685,-92.9123
50257,41.1895,-93.8472
50258,42.2271,-93.0769
50261,41.4699,-93.9207
50262,40.8552,-93.8156
50263,41.5956,-93.8724
50264,40.9013,-93.7026
50265,41.5555,-93.7373
50266,41.5694,-93.7993
50268,41.4071,-92.3634
50271,42.4828,-93.5414
50272,41.096,-93.2558
50273,41.3294,-94.0541
50274,41.3814,-94.8535
50275,41.0375,-93.5896
50276,41.8624,-93.9234
50277,41.7773,-94.3491
50278,42.1502,-93.2975
50309,41.5849,-93.6206
50310,41.6278,-93.6732
50311,41.601,-93.6728
50312,41.5809,-93.6759
50313,41.6546,-93.6215
50314,41.6053,-93.6313
50315,41.5456,-93.621
50316,41.6087,-93.5976
50317,41.6163,-93.5471
50319,41.5909,-93.6034
50320,41.5287,-93.5706
50321,41.5394,-93.6729
50322,41.6336,-93.7362
50323,41.6347,-93.8138
50324,41.6044,-93.7128
50325,41.6146,-93.7983
50327,41.5815,-93.4847
50401,43.1537,-93.2002
50420,42.8042,-93.4604
50421,42.8431,-93.62
50423,43.1093,-93.8125
50424,43.3944,-93.9338
50426,43.4156,-93.0172
50428,43.1377,-93.3899
50430,42.9816,-93.954
50431,42.7371,-93.3682
50432,43.2239,-93.7979
50433,42.9233,-93.0502
50434,43.2591,-93.4536
50435,43.158,-92.767
50436,43.2628,-93.6634
50438,43.1094,-93.6173
50439,42.9457,-93.6352
50440,43.3316,-93.0726
50441,42.7414,-93.2211
50444,43.2932,-93.3869
50446,43.3426,-93.4526
50447,42.9266,-93.8011
50448,43.35,-93.2483
50449,42.999,-93.5588
50450,43.4217,-93.5239
50451,43.3786,-94.0884
50452,42.7854,-93.3726
50453,43.366,-93.6524
50454,43.3819,-92.7373
50455,43.4569,-92.6498
50456,43.2881,-93.2175
50457,42.9163,-93.4936
50458,43.1611,-93.0075
50459,43.4454,-93.2541
50460,43.2278,-92.6888
50461,43.2994,-92.8189
50464,43.2534,-93.0808
50465,43.4864,-93.9122
50466,43.3853,-92.5419
50467,43.2118,-93.0866
50468,43.0467,-92.9548
50469,42.9987,-93.1942
50470,42.7458,-93.5604
50471,43.1666,-92.8764
50472,43.422,-92.9468
50473,43.4661,-93.6789
50475,42.8794,-93.2184
50476,43.4524,-92.764
50477,42.9893,-93.3271
50478,43.4016,-93.7847
50479,42.9394,-93.4099
50480,43.2504,-94.0502
50482,43.1157,-93.4787
50483,43.1126,-94.0009
50484,43.2341,-93.9135
50501,42.4929,-94.1926
50510,42.7609,-94.9849
50511,43.0739,-94.2201
50514,43.416,-94.4719
50515,43.0209,-94.871
50516,42.6234,-94.1365
50517,43.3028,-94.2297
50518,42.515,-94.386
50519,42.9017,-94.2629
50520,42.8052,-94.3955
50521,42.3462,-94.1028
50522,43.1877,-94.1883
50523,42.368,-94.2957
50524,42.6025,-94.3559
50525,42.7365,-93.7472
50527,42.965,-94.7854
50528,43.134,-94.5408
50529,42.7214,-94.1994
50530,42.268,-94.0424
50531,43.4578,-94.6111
50532,42.4616,-94.0054
50533,42.6519,-93.9118
50535,42.4527,-95.1622
50536,43.1174,-94.7016
50538,42.2766,-94.4296
50539,43.237,-94.42
50540,42.5965,-94.842
50541,42.7155,-94.4491
50542,42.7776,-93.9449
50543,42.2747,-94.3046
50544,42.2507,-94.1705
50545,42.7995,-94.0811
50546,42.8379,-94.7028
50548,42.715,-94.2255
50551,42.4796,-94.7511
50554,42.8455,-94.8429
50556,43.4526,-94.196
50557,42.3562,-94.0405
50558,42.861,-94.1652
50559,43.2089,-94.3292
50560,42.9605,-94.1078
50561,42.4242,-94.8499
50562,42.9615,-94.6418
50563,42.5277,-94.5274
50565,42.8577,-94.9957
50566,42.4389,-94.3297
50567,42.5231,-95.0963
50568,42.6222,-94.9933
50569,42.403,-94.1388
50570,42.8946,-94.3685
50571,42.631,-94.5786
50573,42.8767,-94.6238
50574,42.7167,-94.6986
50575,42.5604,-94.7005
50576,42.8033,-95.1753
50577,42.8587,-93.977
50578,43.2997,-94.5459
50579,42.394,-94.6386
50581,42.848,-94.5431
50582,42.795,-94.3016
50583,42.4327,-94.9866
50585,42.9131,-95.1381
50586,42.4041,-94.4317
50588,42.6578,-95.1643
50590,43.4075,-94.3054
50591,42.676,-94.0557
50593,42.6572,-94.8988
50594,42.5852,-94.0401
50595,42.4618,-93.8227
50597,42.976,-94.451
50598,43.0819,-94.4171
50599,42.5789,-93.8139
50601,42.5668,-93.0564
50602,42.7411,-92.8031
50603,43.1877,-92.4595
50604,42.6035,-92.904
50605,42.8318,-93.0209
50606,42.7473,-91.6839
50607,42.6107,-91.7498
50609,42.2299,-92.8098
50611,42.8155,-92.909
50612,42.2834,-92.3861
50613,42.5331,-92.489
50616,43.081,-92.661
50619,42.8018,-92.6556
50620,43.1584,-92.5905
50621,42.2511,-92.921
50622,42.673,-92.3351
50624,42.4678,-92.6587
50625,42.7482,-92.9861
50626,42.5782,-92.1709
50627,42.3505,-93.0957
50628,43.2672,-92.3907
50629,42.6424,-92.0807
50630,42.9562,-92.2127
50632,42.0752,-92.7033
50633,42.6713,-93.1286
50634,42.419,-92.2147
50635,42.2021,-92.6993
50636,42.8951,-92.8095
50638,42.3567,-92.7939
50641,42.5993,-91.9199
50642,42.4398,-92.8127
50643,42.3619,-92.4687
50644,42.4764,-91.8936
50645,43.0201,-92.4514
50647,42.6489,-92.4834
50648,42.4522,-92.0925
50650,42.619,-91.6546
50651,42.3172,-92.1969
50652,42.2643,-92.6937
50653,42.9659,-92.8922
50654,42.452,-91.6091
50655,42.7729,-91.9004
50658,42.957,-92.5356
50659,43.0882,-92.3225
50660,42.5831,-92.6327
50662,42.6904,-91.9348
50664,42.7013,-92.0762
50665,42.5804,-92.7719
50666,42.8644,-92.5069
50667,42.4703,-92.2264
50668,42.6907,-92.2265
50669,42.3321,-92.6077
50670,42.6869,-92.6162
50671,42.6523,-91.8009
50672,42.4252,-93.0632
50673,42.5249,-92.7113
50674,42.841,-92.1188
50675,42.201,-92.4917
50676,42.7963,-92.2796
50677,42.7626,-92.4327
50680,42.4521,-92.923
50681,42.7776,-92.0094
50682,42.4533,-91.6968
50701,42.4158,-92.3414
50702,42.4575,-92.3124
50703,42.5485,-92.2805
50707,42.4793,-92.279
50801,41.0797,-94.3912
50830,41.0272,-94.1909
50833,40.6704,-94.7007
50835,40.7081,-94.3689
50836,40.6277,-94.4964
50837,41.229,-94.6811
50839,41.0497,-94.824
50840,40.7913,-94.4852
50841,41.0097,-94.7634
50842,41.0399,-94.4618
50843,41.2397,-94.889
50845,40.8187,-94.3524
50846,41.3095,-94.5697
50847,41.141,-94.9817
50848,40.7837,-94.7652
50849,41.3033,-94.3994
50851,40.9032,-94.5376
50853,41.2398,-94.7707
50854,40.6911,-94.2153
50857,40.9435,-94.8787
50858,41.2106,-94.4129
50859,41.0672,-94.6011
50860,40.6238,-94.3405
50861,40.9116,-94.2564
50862,40.8128,-94.6534
50863,40.8424,-94.1679
50864,40.9738,-94.9822
51001,42.8331,-96.5224
51002,42.6979,-95.3199
51003,42.985,-95.9866
51004,42.3761,-95.9147
51005,42.7215,-95.4249
51006,42.3157,-95.6157
51007,42.4039,-96.187
51008,42.8108,-96.2669
51009,42.9443,-95.5515
51010,42.0896,-95.9093
51011,42.9163,-96.5144
51012,42.7444,-95.5619
51014,42.7856,-95.7107
51016,42.4707,-95.8062
51018,42.4472,-95.6823
51019,42.2702,-95.7281
51020,42.5107,-95.4117
51022,42.977,-95.85
51023,43.0133,-96.4539
51024,42.6184,-96.2666
51025,42.4975,-95.5576
51026,42.2506,-96.0745
51027,42.9656,-96.3277
51028,42.6,-95.9867
51029,42.8806,-95.5379
51030,42.4979,-96.1926
51031,42.8016,-96.1791
51033,42.917,-95.2503
51034,42.1594,-95.7891
51035,42.7788,-95.7995
51036,42.969,-96.19
51037,42.8267,-95.6431
51038,42.7055,-96.3143
51039,42.4569,-96.0539
51040,42.0365,-96.0805
51041,43.0261,-96.0779
51044,42.2993,-95.9202
51046,42.9644,-95.6783
51047,42.9357,-95.3613
51048,42.5752,-95.8618
51049,42.6294,-95.648
51050,42.7936,-95.946
51051,42.2044,-95.9701
51052,42.3147,-96.265
51053,42.4938,-95.2856
51054,42.3798,-96.3303
51055,42.2159,-96.2567
51056,42.2355,-95.9535
51058,42.9816,-95.471
51060,42.0416,-95.6978
51061,42.5785,-95.7181
51062,42.707,-96.5367
51063,42.1472,-96.1746
51101,42.4941,-96.3936
51103,42.5181,-96.4428
51104,42.5355,-96.4043
51105,42.5087,-96.3664
51106,42.4662,-96.3208
51108,42.5669,-96.3523
51109,42.5949,-96.4786
51111,42.41,-96.3864
51201,43.1834,-95.8657
51230,43.3603,-96.3237
51231,43.1031,-95.7422
51232,43.3017,-95.8175
51234,43.1941,-96.0199
51235,43.2945,-96.2182
51237,43.3367,-96.0007
51238,43.0767,-95.8946
51239,43.2013,-96.1458
51240,43.3095,-96.4571
51241,43.4497,-96.4599
51242,43.4412,-96.3349
51243,43.4425,-95.9041
51244,43.2448,-95.9355
51245,43.0747,-95.6
51246,43.4283,-96.1672
51247,43.1913,-96.3395
51248,43.2056,-95.6578
51249,43.4126,-95.7321
51250,43.0842,-96.2124
51301,43.1529,-95.1472
51331,43.3637,-95.1282
51333,43.128,-94.9997
51334,43.4036,-94.8051
51338,43.206,-95.3219
51341,43.0141,-95.0387
51342,43.2439,-94.7379
51343,43.0158,-95.1057
51345,43.4127,-95.4292
51346,43.1823,-95.4608
51347,43.4233,-95.3143
51350,43.311,-95.6008
51351,43.3166,-95.1869
51354,43.4121,-95.5399
51355,43.3889,-95.1369
51357,43.0608,-95.2806
51358,43.1312,-94.8997
51360,43.4425,-95.0876
51363,43.4337,-94.9467
51364,43.2996,-94.9654
51365,43.3079,-94.7368
51366,42.9592,-95.0077
51401,42.0661,-94.8696
51430,42.086,-95.0256
51431,42.3449,-95.3517
51433,42.2763,-94.8711
51436,42.1852,-95.0167
51439,42.0847,-95.5849
51440,41.9133,-94.8129
51441,42.121,-95.3168
51442,42.0304,-95.3584
51443,42.0804,-94.7025
51444,42.0048,-94.9731
51445,42.3245,-95.4645
51446,41.7751,-95.1919
51447,41.7221,-95.1959
51448,42.2035,-95.3077
51449,42.2681,-94.7345
51450,42.3132,-95.031
51451,42.1845,-94.6947
51453,42.2694,-94.5471
51454,41.8738,-95.2071
51455,41.9114,-95.0556
51458,42.3207,-95.2358
51459,42.0452,-94.638
51461,42.1698,-95.481
51462,42.0107,-94.5564
51463,41.9074,-94.9127
51465,42.0919,-95.202
51466,42.2563,-95.1038
51467,42.0719,-95.1151
51501,41.228,-95.8786
51503,41.232,-95.7781
51510,41.2884,-95.9171
51520,41.9696,-95.4615
51521,41.4784,-95.3446
51523,41.9132,-96.068
51525,41.2338,-95.4164
51526,41.3687,-95.877
51527,41.826,-95.3484
51528,41.9277,-95.5023
51529,41.8603,-95.6257
51530,41.7845,-95.4302
51531,41.5887,-95.0872
51532,41.1352,-95.1125
51533,41.0361,-95.3804
51534,41.0428,-95.7169
51535,41.2241,-95.13
51536,41.3862,-95.3608
51537,41.6476,-95.2929
51540,41.0245,-95.499
51541,41.1343,-95.4181
51542,41.4379,-95.8414
51543,41.6567,-95.0759
51544,41.3105,-95.1089
51545,41.8403,-96.0255
51546,41.6425,-95.7752
51548,41.3179,-95.637
51549,41.1829,-95.4532
51550,41.6922,-95.8742
51551,40.9921,-95.5894
51552,41.4908,-95.1135
51553,41.421,-95.5465
51554,41.1474,-95.6819
51555,41.5584,-95.9192
51556,41.6429,-96.031
51557,41.7305,-95.9926
51558,41.9049,-95.8623
51559,41.4635,-95.6637
51560,41.3171,-95.4017
51561,41.0093,-95.8087
51562,41.7257,-95.5027
51563,41.575,-95.5937
51564,41.8161,-95.9119
51565,41.6447,-95.5207
51566,41.0164,-95.2313
51570,41.5235,-95.4576
51571,41.1453,-95.6092
51572,41.9912,-95.7875
51573,40.9795,-95.0953
51575,41.2419,-95.603
51576,41.3773,-95.7098
51577,41.4634,-95.2049
51578,41.7194,-95.3946
51579,41.7467,-95.7034
51601,40.7261,-95.3498
51630,40.601,-95.1913
51631,40.6022,-95.0078
51632,40.7469,-95.0496
51636,40.6672,-95.2326
51637,40.6249,-95.1157
51638,40.8426,-95.2717
51639,40.7198,-95.4749
51640,40.6229,-95.6564
51645,40.8819,-95.4326
51646,40.7466,-94.8758
51647,40.6089,-95.3197
51648,40.7338,-95.8088
51649,40.8526,-95.5361
51650,40.6666,-95.5537
51652,40.7703,-95.6275
51653,40.8842,-95.6721
51654,40.8313,-95.7645
51656,40.7345,-95.1563
52001,42.545,-90.6938
52002,42.5248,-90.7732
52003,42.4344,-90.6752
52030,42.1532,-90.5918
52031,42.2488,-90.4887
52032,42.2911,-90.8419
52033,42.279,-91.0012
52035,42.6607,-91.1909
52037,41.9671,-90.6286
52038,42.5856,-91.5582
52039,42.5392,-90.8609
52040,42.5081,-91.136
52041,42.5062,-91.2569
52042,42.6812,-91.368
52043,42.8452,-91.4192
52044,42.769,-91.3235
52045,42.4609,-90.9376
52046,42.4383,-91.0131
52047,42.9655,-91.3499
52048,42.7422,-91.2572
52049,42.8854,-91.2042
52050,42.6048,-91.3347
52052,42.7404,-91.1195
52053,42.6116,-90.9651
52054,42.3057,-90.6273
52057,42.4898,-91.4547
52060,42.1034,-90.6814
52064,42.0885,-90.3125
52065,42.583,-91.1062
52066,42.6784,-90.9518
52068,42.4229,-90.8172
52069,42.0585,-90.4327
52070,42.0816,-90.2185
52072,42.922,-91.3778
52073,42.6251,-90.8217
52074,42.1095,-90.4723
52076,42.6998,-91.5102
52077,42.8225,-91.557
52078,42.3946,-91.116
52079,42.2856,-90.7163
52101,43.3537,-91.7647
52132,43.2062,-91.9232
52133,43.1074,-91.6663
52134,43.4696,-92.4112
52135,43.0195,-91.6682
52136,43.374,-92.1112
52140,43.4434,-91.5367
52141,42.9393,-91.6308
52142,42.8287,-91.7916
52144,43.1391,-91.9624
52146,43.1897,-91.1978
52147,42.9511,-91.9628
52151,43.3439,-91.2779
52154,43.1225,-92.1653
52155,43.4148,-92.2967
52156,43.0526,-91.4623
52157,43.0188,-91.2343
52158,43.0443,-91.1857
52159,43.078,-91.3586
52160,43.466,-91.3639
52161,43.1296,-91.7571
52162,43.1076,-91.5516
52163,43.2198,-92.1031
52164,42.8501,-91.8951
52165,43.3068,-91.9834
52166,43.0658,-91.9332
52168,43.2056,-91.9524
52169,42.8531,-91.6642
52170,43.2239,-91.3052
52171,43.0736,-92.051
52172,43.2708,-91.4845
52175,42.994,-91.8256
52201,41.3323,-91.5461
52202,42.1578,-91.6378
52203,41.8123,-91.8865
52205,42.1185,-91.2854
52206,41.9916,-91.8855
52207,42.0951,-90.8317
52208,41.8828,-92.2577
52209,41.9067,-92.0994
52210,42.3398,-92.0045
52211,41.7605,-92.4476
52212,42.1089,-91.0857
52213,42.1979,-91.7725
52214,42.1909,-91.5068
52215,41.9089,-92.3955
52216,41.887,-91.0424
52217,42.08,-92.4079
52218,42.2925,-91.536
52219,42.2378,-91.4259
52220,41.7283,-91.9984
52221,41.642,-92.3323
52222,41.5731,-92.3408
52223,42.4133,-91.3242
52224,42.1657,-92.2996
52225,42.0108,-92.3269
52227,41.9002,-91.5629
52228,41.9025,-91.7915
52229,42.1456,-92.1678
52231,41.3625,-92.0564
52232,41.8027,-92.3359
52233,42.0468,-91.6869
52235,41.5721,-91.5321
52236,41.7328,-91.8761
52237,42.3447,-91.2483
52240,41.6355,-91.5016
52241,41.6986,-91.5947
52242,41.6626,-91.5477
52245,41.6708,-91.5077
52246,41.6515,-91.5697
52247,41.5149,-91.7188
52248,41.3469,-91.9358
52249,42.0142,-92.2054
52251,41.7099,-92.2022
52253,41.8966,-91.3512
52254,41.9521,-90.8012
52255,41.8636,-90.9613
52257,41.921,-92.1782
52301,41.7883,-92.0841
52302,42.0655,-91.5706
52305,42.0192,-91.3392
52306,41.8984,-91.2534
52307,41.7931,-91.8986
52308,41.5723,-92.1587
52309,42.1235,-90.8887
52310,42.2207,-91.1972
52312,42.0061,-91.2459
52313,42.2591,-92.095
52314,41.9338,-91.4487
52315,42.0009,-91.9701
52316,41.5431,-92.0886
52317,41.7624,-91.631
52318,41.8893,-91.8927
52320,41.9977,-91.1485
52321,42.1472,-90.9833
52322,41.6911,-91.7601
52323,41.9844,-90.9598
52324,42.0636,-91.8054
52325,41.5795,-91.9239
52326,42.3903,-91.7573
52327,41.4764,-91.581
52328,42.0715,-91.6661
52329,42.3577,-91.8557
52330,42.3495,-91.5005
52332,42.0988,-91.8884
52333,41.8062,-91.4927
52334,41.7401,-91.9411
52335,41.4623,-92.0638
52336,42.0692,-91.4398
52337,41.8803,-91.142
52338,41.8296,-91.7087
52339,41.923,-92.5886
52340,41.7083,-91.6847
52341,42.1038,-91.7354
52342,42.0514,-92.5578
52345,42.2341,-91.892
52346,42.0101,-92.0807
52347,41.7125,-92.2845
52348,41.9902,-92.3815
52349,42.1724,-92.0056
52351,41.8779,-91.8318
52352,42.2879,-91.7758
52353,41.2984,-91.7133
52354,41.9159,-91.9877
52355,41.4599,-92.1829
52356,41.4737,-91.8452
52358,41.696,-91.3192
52359,41.3585,-91.8074
52361,41.6475,-92.0139
52362,42.0657,-90.9969
52401,41.9754,-91.6585
52402,42.0228,-91.6598
52403,41.9688,-91.5804
52404,41.9238,-91.6943
52405,41.9868,-91.7466
52411,42.0515,-91.7271
52501,41.0358,-92.4315
52530,40.9923,-92.292
52531,41.0268,-92.8143
52533,41.0176,-92.1525
52534,41.2719,-92.6819
52535,40.8652,-91.9605
52536,40.9555,-92.6195
52537,40.7363,-92.4121
52540,41.1576,-91.8222
52542,40.628,-92.0519
52543,41.2007,-92.5199
52544,40.7176,-92.9107
52548,41.086,-92.5303
52549,40.6138,-92.9465
52550,41.3139,-92.3599
52551,40.8249,-92.1019
52552,40.8357,-92.5368
52553,41.1484,-92.655
52554,40.9259,-92.2293
52555,40.6397,-92.8152
52556,41.0198,-91.929
52557,41.0222,-91.9648
52560,40.8515,-92.2467
52561,41.2199,-92.4462
52563,41.175,-92.2831
52565,40.7401,-91.9419
52566,41.148,-92.5026
52567,40.9302,-92.078
52569,40.9857,-93.0422
52570,40.6852,-92.1508
